order_item_id,customer_id,product_id,purchase_date,quantity,discount_pct,revenue
ORD-035609,CUST-04899,PROD-007,2026-05-25,1,0.05,854.05
ORD-035610,CUST-05160,PROD-040,2026-05-09,1,0.0,3819.49
ORD-035611,CUST-03050,PROD-003,2026-06-24,1,0.0,4999.0
ORD-035612,CUST-03217,PROD-033,2026-03-17,1,0.0,2370.38
ORD-035613,CUST-02156,PROD-016,2026-03-17,1,0.05,4009.81
ORD-035614,CUST-06355,PROD-018,2026-05-12,1,0.05,928.3
ORD-035615,CUST-00749,PROD-003,2026-06-30,1,0.0,4999.0
ORD-035616,CUST-03973,PROD-039,2026-03-28,1,0.0,5160.22
ORD-035617,CUST-09862,PROD-020,2026-08-10,1,0.1,596.59
ORD-035618,CUST-11552,PROD-020,2026-08-06,1,0.0,662.88
ORD-035619,CUST-06352,PROD-032,2026-04-30,1,0.1,3904.89
ORD-035620,CUST-08093,PROD-016,2026-03-16,1,0.0,4220.85
ORD-035621,CUST-11770,PROD-012,2026-07-30,1,0.1,572.9
ORD-035622,CUST-06197,PROD-037,2026-03-29,1,0.1,908.19
ORD-035623,CUST-01210,PROD-028,2026-03-31,1,0.0,3739.96
ORD-035624,CUST-11004,PROD-022,2026-05-01,1,0.0,3278.45
ORD-035625,CUST-08906,PROD-028,2026-05-22,1,0.0,3739.96
ORD-035626,CUST-02603,PROD-013,2026-07-14,1,0.05,1911.08
ORD-035627,CUST-09230,PROD-004,2026-03-24,1,0.0,1499.0
ORD-035628,CUST-10187,PROD-003,2026-03-23,1,0.1,4499.1
ORD-035629,CUST-09063,PROD-031,2026-04-26,1,0.1,4437.91
ORD-035630,CUST-07898,PROD-023,2026-04-04,1,0.0,644.95
ORD-035631,CUST-03688,PROD-019,2026-08-03,1,0.0,2819.57
ORD-035632,CUST-10390,PROD-035,2026-07-04,1,0.1,5187.3
ORD-035633,CUST-04396,PROD-023,2026-06-13,1,0.0,644.95
ORD-035634,CUST-03567,PROD-022,2026-05-24,1,0.1,2950.61
ORD-035635,CUST-00731,PROD-008,2026-08-12,1,0.0,499.0
ORD-035636,CUST-09153,PROD-002,2026-05-16,1,0.0,1200.0
ORD-035637,CUST-02051,PROD-029,2026-03-07,1,0.05,4703.33
ORD-035638,CUST-11400,PROD-018,2026-06-19,1,0.1,879.44
ORD-035639,CUST-04194,PROD-016,2026-03-02,1,0.0,4220.85
ORD-035640,CUST-09813,PROD-006,2026-07-28,1,0.05,1899.05
ORD-035641,CUST-00317,PROD-013,2026-03-17,1,0.0,2011.66
ORD-035642,CUST-04625,PROD-029,2026-08-18,1,0.0,4950.87
ORD-035643,CUST-02014,PROD-020,2026-06-03,1,0.0,662.88
ORD-035644,CUST-10664,PROD-007,2026-05-09,1,0.0,899.0
ORD-035645,CUST-06316,PROD-023,2026-03-11,1,0.0,644.95
ORD-035646,CUST-01057,PROD-029,2026-07-01,1,0.0,4950.87
ORD-035647,CUST-08163,PROD-013,2026-06-24,1,0.0,2011.66
ORD-035648,CUST-02259,PROD-029,2026-07-13,1,0.0,4950.87
ORD-035649,CUST-03912,PROD-0010,2026-06-20,1,0.1,1619.1
ORD-035650,CUST-07860,PROD-040,2026-06-10,1,0.0,3819.49
ORD-035651,CUST-03981,PROD-002,2026-04-25,1,0.05,1140.0
ORD-035652,CUST-08789,PROD-013,2026-05-27,1,0.0,2011.66
ORD-035653,CUST-00114,PROD-023,2026-03-17,1,0.0,644.95
ORD-035654,CUST-04299,PROD-035,2026-03-31,1,0.0,5763.67
ORD-035655,CUST-05193,PROD-020,2026-07-23,1,0.0,662.88
ORD-035656,CUST-04918,PROD-028,2026-08-04,1,0.05,3552.96
ORD-035657,CUST-04199,PROD-007,2026-07-15,1,0.0,899.0
ORD-035658,CUST-07239,PROD-034,2026-03-23,1,0.0,1354.14
ORD-035659,CUST-06252,PROD-040,2026-07-18,1,0.1,3437.54
ORD-035660,CUST-00006,PROD-029,2026-06-18,1,0.0,4950.87
ORD-035661,CUST-00758,PROD-013,2026-08-11,1,0.0,2011.66
ORD-035662,CUST-09583,PROD-016,2026-06-03,1,0.0,4220.85
ORD-035663,CUST-11240,PROD-020,2026-06-27,1,0.0,662.88
ORD-035664,CUST-05607,PROD-018,2026-04-14,1,0.05,928.3
ORD-035665,CUST-01118,PROD-017,2026-05-24,1,0.05,5135.69
ORD-035666,CUST-04921,PROD-028,2026-08-18,1,0.1,3365.96
ORD-035667,CUST-11370,PROD-008,2026-05-10,1,0.05,474.05
ORD-035668,CUST-02069,PROD-018,2026-07-21,1,0.05,928.3
ORD-035669,CUST-07492,PROD-030,2026-06-23,1,0.0,534.74
ORD-035670,CUST-03335,PROD-030,2026-04-17,1,0.0,534.74
ORD-035671,CUST-09426,PROD-014,2026-07-06,1,0.0,1726.66
ORD-035672,CUST-08234,PROD-032,2026-07-02,1,0.1,3904.89
ORD-035673,CUST-08428,PROD-036,2026-05-27,1,0.05,2232.76
ORD-035674,CUST-05098,PROD-004,2026-07-08,1,0.05,1424.05
ORD-035675,CUST-07918,PROD-007,2026-08-11,1,0.0,899.0
ORD-035676,CUST-07472,PROD-001,2026-07-28,1,0.0,2999.0
ORD-035677,CUST-00343,PROD-001,2026-05-14,1,0.1,2699.1
ORD-035678,CUST-06094,PROD-022,2026-08-06,1,0.1,2950.61
ORD-035679,CUST-05430,PROD-016,2026-04-02,1,0.0,4220.85
ORD-035680,CUST-01227,PROD-0010,2026-06-11,1,0.0,1799.0
ORD-035681,CUST-09540,PROD-026,2026-07-14,1,0.0,3496.18
ORD-035682,CUST-06169,PROD-011,2026-05-20,1,0.0,4015.85
ORD-035683,CUST-00337,PROD-016,2026-08-06,1,0.05,4009.81
ORD-035684,CUST-00922,PROD-006,2026-04-11,1,0.05,1899.05
ORD-035685,CUST-09718,PROD-0010,2026-08-10,1,0.05,1709.05
ORD-035686,CUST-05687,PROD-018,2026-04-13,1,0.1,879.44
ORD-035687,CUST-10783,PROD-034,2026-05-05,1,0.05,1286.43
ORD-035688,CUST-02324,PROD-031,2026-06-14,1,0.0,4931.01
ORD-035689,CUST-01943,PROD-032,2026-05-02,1,0.05,4121.83
ORD-035690,CUST-00584,PROD-018,2026-08-19,1,0.0,977.16
ORD-035691,CUST-07248,PROD-035,2026-07-13,1,0.0,5763.67
ORD-035692,CUST-05439,PROD-019,2026-03-13,1,0.0,2819.57
ORD-035693,CUST-08239,PROD-029,2026-08-07,1,0.0,4950.87
ORD-035694,CUST-03678,PROD-023,2026-03-02,1,0.0,644.95
ORD-035695,CUST-05627,PROD-004,2026-06-09,1,0.0,1499.0
ORD-035696,CUST-05875,PROD-006,2026-03-06,1,0.05,1899.05
ORD-035697,CUST-00207,PROD-037,2026-03-22,1,0.0,1009.1
ORD-035698,CUST-09312,PROD-016,2026-07-14,1,0.0,4220.85
ORD-035699,CUST-03230,PROD-012,2026-03-23,1,0.0,636.56
ORD-035700,CUST-00042,PROD-030,2026-07-01,1,0.05,508.0
ORD-035701,CUST-04533,PROD-039,2026-07-02,1,0.05,4902.21
ORD-035702,CUST-08512,PROD-037,2026-06-01,1,0.0,1009.1
ORD-035703,CUST-07163,PROD-003,2026-04-11,1,0.0,4999.0
ORD-035704,CUST-06284,PROD-030,2026-05-16,1,0.1,481.27
ORD-035705,CUST-06228,PROD-023,2026-05-28,1,0.1,580.46
ORD-035706,CUST-08276,PROD-024,2026-05-07,1,0.0,1592.61
ORD-035707,CUST-04966,PROD-040,2026-06-13,1,0.0,3819.49
ORD-035708,CUST-07238,PROD-008,2026-05-16,1,0.0,499.0
ORD-035709,CUST-00928,PROD-012,2026-03-04,1,0.0,636.56
ORD-035710,CUST-11061,PROD-036,2026-06-22,1,0.0,2350.27
ORD-035711,CUST-10573,PROD-024,2026-08-05,1,0.0,1592.61
ORD-035712,CUST-00992,PROD-035,2026-05-27,1,0.0,5763.67
ORD-035713,CUST-03493,PROD-018,2026-06-19,1,0.0,977.16
ORD-035714,CUST-01096,PROD-040,2026-08-14,1,0.05,3628.52
ORD-035715,CUST-09550,PROD-023,2026-04-19,1,0.1,580.46
ORD-035716,CUST-11221,PROD-033,2026-05-31,1,0.0,2370.38
ORD-035717,CUST-04463,PROD-031,2026-03-15,1,0.1,4437.91
ORD-035718,CUST-09653,PROD-030,2026-08-15,1,0.0,534.74
ORD-035719,CUST-00332,PROD-004,2026-06-22,1,0.05,1424.05
ORD-035720,CUST-03167,PROD-002,2026-07-22,1,0.0,1200.0
ORD-035721,CUST-04717,PROD-002,2026-06-13,1,0.1,1080.0
ORD-035722,CUST-04341,PROD-022,2026-03-17,1,0.0,3278.45
ORD-035723,CUST-07440,PROD-006,2026-04-03,1,0.1,1799.1
ORD-035724,CUST-05926,PROD-012,2026-08-06,1,0.05,604.73
ORD-035725,CUST-01197,PROD-018,2026-05-06,1,0.0,977.16
ORD-035726,CUST-05392,PROD-036,2026-04-17,1,0.0,2350.27
ORD-035727,CUST-05725,PROD-030,2026-07-19,1,0.05,508.0
ORD-035728,CUST-11642,PROD-025,2026-08-02,1,0.0,4073.36
ORD-035729,CUST-09663,PROD-017,2026-04-17,1,0.1,4865.39
ORD-035730,CUST-10720,PROD-033,2026-08-19,1,0.0,2370.38
ORD-035731,CUST-11155,PROD-004,2026-04-21,1,0.0,1499.0
ORD-035732,CUST-01919,PROD-0010,2026-06-07,1,0.1,1619.1
ORD-035733,CUST-05473,PROD-004,2026-05-23,1,0.1,1349.1
ORD-035734,CUST-02397,PROD-021,2026-05-04,1,0.05,1616.43
ORD-035735,CUST-03711,PROD-003,2026-06-09,1,0.05,4749.05
ORD-035736,CUST-08034,PROD-040,2026-07-17,1,0.0,3819.49
ORD-035737,CUST-02943,PROD-007,2026-08-18,1,0.1,809.1
ORD-035738,CUST-11341,PROD-032,2026-05-09,1,0.1,3904.89
ORD-035739,CUST-09571,PROD-025,2026-03-11,1,0.05,3869.69
ORD-035740,CUST-01610,PROD-026,2026-07-15,1,0.0,3496.18
ORD-035741,CUST-10353,PROD-001,2026-04-10,1,0.05,2849.05
ORD-035742,CUST-07271,PROD-014,2026-07-17,1,0.0,1726.66
ORD-035743,CUST-04446,PROD-039,2026-04-04,1,0.0,5160.22
ORD-035744,CUST-08556,PROD-026,2026-05-01,1,0.0,3496.18
ORD-035745,CUST-09489,PROD-023,2026-04-22,1,0.0,644.95
ORD-035746,CUST-04495,PROD-016,2026-03-12,1,0.0,4220.85
ORD-035747,CUST-08271,PROD-034,2026-06-26,1,0.0,1354.14
ORD-035748,CUST-09815,PROD-031,2026-08-09,1,0.0,4931.01
ORD-035749,CUST-08876,PROD-015,2026-08-03,1,0.05,4322.11
ORD-035750,CUST-04555,PROD-018,2026-07-14,1,0.0,977.16
ORD-035751,CUST-05059,PROD-033,2026-06-10,1,0.05,2251.86
ORD-035752,CUST-00546,PROD-029,2026-07-27,1,0.05,4703.33
ORD-035753,CUST-00518,PROD-0010,2026-04-04,1,0.0,1799.0
ORD-035754,CUST-11142,PROD-031,2026-03-07,1,0.0,4931.01
ORD-035755,CUST-09739,PROD-034,2026-05-08,1,0.0,1354.14
ORD-035756,CUST-02125,PROD-035,2026-07-10,1,0.05,5475.49
ORD-035757,CUST-07977,PROD-020,2026-07-19,1,0.0,662.88
ORD-035758,CUST-10778,PROD-004,2026-08-10,1,0.0,1499.0
ORD-035759,CUST-06557,PROD-014,2026-05-19,1,0.0,1726.66
ORD-035760,CUST-06625,PROD-004,2026-04-16,1,0.05,1424.05
ORD-035761,CUST-04039,PROD-009,2026-04-20,1,0.1,1169.1
ORD-035762,CUST-10914,PROD-035,2026-08-19,1,0.0,5763.67
ORD-035763,CUST-01931,PROD-021,2026-06-09,1,0.0,1701.51
ORD-035764,CUST-09206,PROD-034,2026-04-14,1,0.0,1354.14
ORD-035765,CUST-00641,PROD-027,2026-05-26,1,0.0,1711.42
ORD-035766,CUST-05868,PROD-038,2026-07-16,1,0.0,1030.94
ORD-035767,CUST-11443,PROD-035,2026-06-22,1,0.1,5187.3
ORD-035768,CUST-02548,PROD-018,2026-03-24,1,0.0,977.16
ORD-035769,CUST-02093,PROD-030,2026-08-15,1,0.0,534.74
ORD-035770,CUST-06625,PROD-035,2026-04-28,1,0.0,5763.67
ORD-035771,CUST-03927,PROD-012,2026-07-14,1,0.1,572.9
ORD-035772,CUST-10695,PROD-020,2026-03-02,1,0.0,662.88
ORD-035773,CUST-08418,PROD-006,2026-05-27,1,0.0,1999.0
ORD-035774,CUST-09681,PROD-021,2026-06-30,1,0.0,1701.51
ORD-035775,CUST-11106,PROD-028,2026-05-22,1,0.0,3739.96
ORD-035776,CUST-00502,PROD-022,2026-06-06,1,0.0,3278.45
ORD-035777,CUST-02260,PROD-007,2026-05-27,1,0.0,899.0
ORD-035778,CUST-07225,PROD-034,2026-06-29,1,0.0,1354.14
ORD-035779,CUST-03509,PROD-028,2026-03-25,1,0.05,3552.96
ORD-035780,CUST-00960,PROD-020,2026-04-01,1,0.0,662.88
ORD-035781,CUST-02291,PROD-023,2026-06-03,1,0.0,644.95
ORD-035782,CUST-00602,PROD-007,2026-05-02,1,0.1,809.1
ORD-035783,CUST-01701,PROD-027,2026-05-20,1,0.0,1711.42
ORD-035784,CUST-11945,PROD-006,2026-03-16,1,0.0,1999.0
ORD-035785,CUST-11484,PROD-004,2026-03-15,1,0.05,1424.05
ORD-035786,CUST-01679,PROD-034,2026-06-09,1,0.05,1286.43
ORD-035787,CUST-06506,PROD-037,2026-05-29,1,0.0,1009.1
ORD-035788,CUST-08614,PROD-020,2026-03-11,1,0.0,662.88
ORD-035789,CUST-11573,PROD-024,2026-03-30,1,0.1,1433.35
ORD-035790,CUST-10907,PROD-013,2026-04-21,1,0.1,1810.49
ORD-035791,CUST-03022,PROD-014,2026-08-10,1,0.05,1640.33
ORD-035792,CUST-01768,PROD-033,2026-04-25,1,0.0,2370.38
ORD-035793,CUST-09007,PROD-038,2026-07-08,1,0.0,1030.94
ORD-035794,CUST-07125,PROD-019,2026-07-12,1,0.0,2819.57
ORD-035795,CUST-03766,PROD-019,2026-08-19,1,0.0,2819.57
ORD-035796,CUST-06955,PROD-008,2026-06-22,1,0.05,474.05
ORD-035797,CUST-03230,PROD-036,2026-06-10,1,0.1,2115.24
ORD-035798,CUST-11715,PROD-008,2026-03-14,1,0.0,499.0
ORD-035799,CUST-09288,PROD-001,2026-03-29,1,0.0,2999.0
ORD-035800,CUST-09487,PROD-013,2026-07-22,1,0.05,1911.08
ORD-035801,CUST-00741,PROD-027,2026-06-09,1,0.05,1625.85
ORD-035802,CUST-01659,PROD-009,2026-06-17,1,0.1,1169.1
ORD-035803,CUST-04844,PROD-017,2026-03-29,1,0.0,5405.99
ORD-035804,CUST-10119,PROD-008,2026-04-06,1,0.05,474.05
ORD-035805,CUST-09983,PROD-001,2026-07-10,1,0.0,2999.0
ORD-035806,CUST-06567,PROD-018,2026-07-20,1,0.0,977.16
ORD-035807,CUST-02293,PROD-019,2026-05-19,1,0.1,2537.61
ORD-035808,CUST-02474,PROD-039,2026-05-21,1,0.0,5160.22
ORD-035809,CUST-11568,PROD-005,2026-05-21,1,0.0,3499.0
ORD-035810,CUST-04181,PROD-015,2026-08-06,1,0.0,4549.59
ORD-035811,CUST-04349,PROD-035,2026-06-24,1,0.0,5763.67
ORD-035812,CUST-10341,PROD-013,2026-05-21,1,0.0,2011.66
ORD-035813,CUST-06727,PROD-036,2026-08-01,1,0.05,2232.76
ORD-035814,CUST-06144,PROD-038,2026-03-31,1,0.05,979.39
ORD-035815,CUST-05345,PROD-008,2026-07-02,1,0.0,499.0
ORD-035816,CUST-06663,PROD-002,2026-05-08,1,0.0,1200.0
ORD-035817,CUST-11981,PROD-021,2026-05-04,1,0.1,1531.36
ORD-035818,CUST-08638,PROD-027,2026-04-18,1,0.0,1711.42
ORD-035819,CUST-10366,PROD-020,2026-08-19,1,0.0,662.88
ORD-035820,CUST-03635,PROD-020,2026-06-12,1,0.0,662.88
ORD-035821,CUST-01011,PROD-030,2026-08-08,1,0.0,534.74
ORD-035822,CUST-01369,PROD-035,2026-05-11,1,0.0,5763.67
ORD-035823,CUST-05277,PROD-018,2026-04-13,1,0.1,879.44
ORD-035824,CUST-05560,PROD-007,2026-06-05,1,0.0,899.0
ORD-035825,CUST-10952,PROD-007,2026-08-07,1,0.1,809.1
ORD-035826,CUST-10071,PROD-020,2026-07-11,1,0.0,662.88
ORD-035827,CUST-06841,PROD-022,2026-04-11,1,0.0,3278.45
ORD-035828,CUST-02457,PROD-036,2026-03-21,1,0.0,2350.27
ORD-035829,CUST-04510,PROD-024,2026-04-20,1,0.0,1592.61
ORD-035830,CUST-07219,PROD-012,2026-06-18,1,0.0,636.56
ORD-035831,CUST-02223,PROD-040,2026-08-23,1,0.0,3819.49
ORD-035832,CUST-11647,PROD-032,2026-03-15,1,0.0,4338.77
ORD-035833,CUST-11080,PROD-0010,2026-03-18,1,0.0,1799.0
ORD-035834,CUST-09855,PROD-008,2026-06-25,1,0.0,499.0
ORD-035835,CUST-03120,PROD-006,2026-07-30,1,0.0,1999.0
ORD-035836,CUST-10214,PROD-017,2026-06-02,1,0.05,5135.69
ORD-035837,CUST-02786,PROD-030,2026-04-14,1,0.0,534.74
ORD-035838,CUST-04189,PROD-035,2026-03-27,1,0.0,5763.67
ORD-035839,CUST-03735,PROD-018,2026-05-03,1,0.05,928.3
ORD-035840,CUST-00567,PROD-039,2026-07-11,1,0.0,5160.22
ORD-035841,CUST-06546,PROD-015,2026-08-08,1,0.0,4549.59
ORD-035842,CUST-04896,PROD-040,2026-06-02,1,0.0,3819.49
ORD-035843,CUST-06862,PROD-004,2026-08-14,1,0.0,1499.0
ORD-035844,CUST-01265,PROD-017,2026-04-21,1,0.0,5405.99
ORD-035845,CUST-00619,PROD-0010,2026-08-23,1,0.0,1799.0
ORD-035846,CUST-00300,PROD-014,2026-03-11,1,0.0,1726.66
ORD-035847,CUST-10157,PROD-031,2026-04-20,1,0.0,4931.01
ORD-035848,CUST-09701,PROD-030,2026-08-23,1,0.1,481.27
ORD-035849,CUST-01473,PROD-018,2026-05-22,1,0.0,977.16
ORD-035850,CUST-07261,PROD-024,2026-03-21,1,0.05,1512.98
ORD-035851,CUST-08539,PROD-032,2026-08-03,1,0.0,4338.77
ORD-035852,CUST-00777,PROD-006,2026-06-12,1,0.0,1999.0
ORD-035853,CUST-10788,PROD-017,2026-03-22,1,0.0,5405.99
ORD-035854,CUST-04755,PROD-003,2026-03-24,1,0.05,4749.05
ORD-035855,CUST-03411,PROD-012,2026-08-16,1,0.05,604.73
ORD-035856,CUST-11321,PROD-009,2026-03-26,1,0.0,1299.0
ORD-035857,CUST-00993,PROD-014,2026-08-06,1,0.0,1726.66
ORD-035858,CUST-05171,PROD-023,2026-08-12,1,0.0,644.95
ORD-035859,CUST-00767,PROD-034,2026-04-16,1,0.0,1354.14
ORD-035860,CUST-01424,PROD-034,2026-03-28,1,0.0,1354.14
ORD-035861,CUST-06316,PROD-011,2026-03-20,1,0.0,4015.85
ORD-035862,CUST-00613,PROD-030,2026-07-28,1,0.1,481.27
ORD-035863,CUST-04468,PROD-034,2026-03-10,1,0.1,1218.73
ORD-035864,CUST-07298,PROD-001,2026-07-03,1,0.1,2699.1
ORD-035865,CUST-08530,PROD-039,2026-04-16,1,0.0,5160.22
ORD-035866,CUST-03403,PROD-032,2026-06-20,1,0.1,3904.89
ORD-035867,CUST-09832,PROD-003,2026-03-13,1,0.0,4999.0
ORD-035868,CUST-06433,PROD-011,2026-03-06,1,0.0,4015.85
ORD-035869,CUST-02914,PROD-027,2026-07-31,1,0.05,1625.85
ORD-035870,CUST-03196,PROD-014,2026-06-02,1,0.0,1726.66
ORD-035871,CUST-00326,PROD-002,2026-06-13,1,0.0,1200.0
ORD-035872,CUST-07489,PROD-036,2026-05-29,1,0.0,2350.27
ORD-035873,CUST-02233,PROD-004,2026-06-27,1,0.05,1424.05
ORD-035874,CUST-02258,PROD-037,2026-07-02,1,0.0,1009.1
ORD-035875,CUST-06592,PROD-033,2026-07-15,1,0.05,2251.86
ORD-035876,CUST-02872,PROD-004,2026-07-02,1,0.0,1499.0
ORD-035877,CUST-00259,PROD-025,2026-05-17,1,0.0,4073.36
ORD-035878,CUST-07080,PROD-039,2026-06-18,1,0.05,4902.21
ORD-035879,CUST-01957,PROD-020,2026-06-13,1,0.05,629.74
ORD-035880,CUST-04600,PROD-001,2026-06-11,1,0.0,2999.0
ORD-035881,CUST-00509,PROD-035,2026-06-14,1,0.0,5763.67
ORD-035882,CUST-04014,PROD-033,2026-07-18,1,0.1,2133.34
ORD-035883,CUST-09066,PROD-002,2026-07-05,1,0.0,1200.0
ORD-035884,CUST-07162,PROD-034,2026-03-26,1,0.05,1286.43
ORD-035885,CUST-09838,PROD-019,2026-03-28,1,0.0,2819.57
ORD-035886,CUST-09404,PROD-007,2026-08-02,1,0.0,899.0
ORD-035887,CUST-02051,PROD-021,2026-06-25,1,0.0,1701.51
ORD-035888,CUST-11190,PROD-022,2026-05-06,1,0.0,3278.45
ORD-035889,CUST-00462,PROD-004,2026-07-13,1,0.0,1499.0
ORD-035890,CUST-09813,PROD-006,2026-06-04,1,0.0,1999.0
ORD-035891,CUST-07476,PROD-013,2026-07-12,1,0.0,2011.66
ORD-035892,CUST-11056,PROD-023,2026-05-30,1,0.0,644.95
ORD-035893,CUST-07738,PROD-016,2026-06-28,1,0.0,4220.85
ORD-035894,CUST-09102,PROD-033,2026-04-21,1,0.0,2370.38
ORD-035895,CUST-02115,PROD-032,2026-06-29,1,0.0,4338.77
ORD-035896,CUST-01028,PROD-030,2026-07-22,1,0.1,481.27
ORD-035897,CUST-07784,PROD-026,2026-06-23,1,0.05,3321.37
ORD-035898,CUST-09873,PROD-027,2026-08-11,1,0.0,1711.42
ORD-035899,CUST-04738,PROD-027,2026-05-26,1,0.1,1540.28
ORD-035900,CUST-04270,PROD-004,2026-07-09,1,0.05,1424.05
ORD-035901,CUST-11541,PROD-004,2026-07-23,1,0.0,1499.0
ORD-035902,CUST-08816,PROD-005,2026-04-23,1,0.0,3499.0
ORD-035903,CUST-01983,PROD-030,2026-06-19,1,0.0,534.74
ORD-035904,CUST-00743,PROD-004,2026-05-12,1,0.05,1424.05
ORD-035905,CUST-02125,PROD-004,2026-04-20,1,0.1,1349.1
ORD-035906,CUST-07911,PROD-040,2026-07-08,1,0.1,3437.54
ORD-035907,CUST-04229,PROD-037,2026-04-20,1,0.05,958.64
ORD-035908,CUST-10047,PROD-025,2026-07-28,1,0.05,3869.69
ORD-035909,CUST-08007,PROD-023,2026-06-11,1,0.0,644.95
ORD-035910,CUST-01045,PROD-021,2026-05-04,1,0.0,1701.51
ORD-035911,CUST-01690,PROD-015,2026-06-01,1,0.0,4549.59
ORD-035912,CUST-04976,PROD-018,2026-06-30,1,0.05,928.3
ORD-035913,CUST-11772,PROD-036,2026-07-24,1,0.0,2350.27
ORD-035914,CUST-07687,PROD-012,2026-03-17,1,0.05,604.73
ORD-035915,CUST-04573,PROD-026,2026-04-02,1,0.0,3496.18
ORD-035916,CUST-10384,PROD-038,2026-03-21,1,0.05,979.39
ORD-035917,CUST-05800,PROD-039,2026-05-24,1,0.0,5160.22
ORD-035918,CUST-00893,PROD-032,2026-08-06,1,0.0,4338.77
ORD-035919,CUST-03891,PROD-023,2026-04-10,1,0.05,612.7
ORD-035920,CUST-06737,PROD-003,2026-07-31,1,0.05,4749.05
ORD-035921,CUST-11588,PROD-015,2026-06-04,1,0.0,4549.59
ORD-035922,CUST-06827,PROD-038,2026-08-07,1,0.0,1030.94
ORD-035923,CUST-01829,PROD-015,2026-04-16,1,0.0,4549.59
ORD-035924,CUST-01337,PROD-015,2026-06-19,1,0.0,4549.59
ORD-035925,CUST-05084,PROD-001,2026-08-04,1,0.1,2699.1
ORD-035926,CUST-00313,PROD-018,2026-05-01,1,0.1,879.44
ORD-035927,CUST-11313,PROD-034,2026-04-04,1,0.0,1354.14
ORD-035928,CUST-07635,PROD-007,2026-03-27,1,0.1,809.1
ORD-035929,CUST-02492,PROD-019,2026-07-19,1,0.0,2819.57
ORD-035930,CUST-10080,PROD-009,2026-04-22,1,0.1,1169.1
ORD-035931,CUST-04792,PROD-003,2026-04-16,1,0.1,4499.1
ORD-035932,CUST-10538,PROD-0010,2026-06-07,1,0.1,1619.1
ORD-035933,CUST-11446,PROD-033,2026-05-11,1,0.05,2251.86
ORD-035934,CUST-02816,PROD-036,2026-03-24,1,0.0,2350.27
ORD-035935,CUST-07123,PROD-035,2026-03-28,1,0.05,5475.49
ORD-035936,CUST-09195,PROD-027,2026-05-25,1,0.1,1540.28
ORD-035937,CUST-07488,PROD-013,2026-06-28,1,0.1,1810.49
ORD-035938,CUST-01664,PROD-019,2026-08-13,1,0.1,2537.61
ORD-035939,CUST-03710,PROD-011,2026-05-28,1,0.05,3815.06
ORD-035940,CUST-05506,PROD-030,2026-07-26,1,0.05,508.0
ORD-035941,CUST-02628,PROD-033,2026-05-10,1,0.0,2370.38
ORD-035942,CUST-05059,PROD-017,2026-06-13,1,0.0,5405.99
ORD-035943,CUST-11395,PROD-039,2026-06-03,1,0.0,5160.22
ORD-035944,CUST-11608,PROD-030,2026-07-04,1,0.0,534.74
ORD-035945,CUST-05511,PROD-001,2026-07-14,1,0.05,2849.05
ORD-035946,CUST-02573,PROD-028,2026-03-28,1,0.0,3739.96
ORD-035947,CUST-00726,PROD-020,2026-05-18,1,0.1,596.59
ORD-035948,CUST-05321,PROD-001,2026-04-11,1,0.0,2999.0
ORD-035949,CUST-05171,PROD-017,2026-05-27,1,0.0,5405.99
ORD-035950,CUST-03681,PROD-003,2026-07-23,1,0.1,4499.1
ORD-035951,CUST-02315,PROD-014,2026-04-30,1,0.0,1726.66
ORD-035952,CUST-11364,PROD-040,2026-07-03,1,0.0,3819.49
ORD-035953,CUST-00255,PROD-024,2026-03-23,1,0.0,1592.61
ORD-035954,CUST-08780,PROD-028,2026-08-09,1,0.0,3739.96
ORD-035955,CUST-03353,PROD-015,2026-03-30,1,0.0,4549.59
ORD-035956,CUST-07719,PROD-017,2026-07-08,1,0.0,5405.99
ORD-035957,CUST-08750,PROD-002,2026-04-02,1,0.0,1200.0
ORD-035958,CUST-11205,PROD-021,2026-05-28,1,0.0,1701.51
ORD-035959,CUST-04230,PROD-017,2026-08-18,1,0.05,5135.69
ORD-035960,CUST-01549,PROD-030,2026-03-26,1,0.0,534.74
ORD-035961,CUST-07213,PROD-017,2026-04-09,1,0.05,5135.69
ORD-035962,CUST-11798,PROD-024,2026-08-19,1,0.05,1512.98
ORD-035963,CUST-10392,PROD-004,2026-07-22,1,0.0,1499.0
ORD-035964,CUST-00807,PROD-037,2026-03-24,1,0.1,908.19
ORD-035965,CUST-03901,PROD-031,2026-04-13,1,0.0,4931.01
ORD-035966,CUST-06746,PROD-018,2026-08-10,1,0.1,879.44
ORD-035967,CUST-11323,PROD-006,2026-04-30,1,0.05,1899.05
ORD-035968,CUST-09772,PROD-031,2026-06-14,1,0.0,4931.01
ORD-035969,CUST-02907,PROD-024,2026-05-18,1,0.05,1512.98
ORD-035970,CUST-00273,PROD-018,2026-03-25,1,0.0,977.16
ORD-035971,CUST-10830,PROD-007,2026-04-17,1,0.05,854.05
ORD-035972,CUST-08103,PROD-029,2026-08-10,1,0.05,4703.33
ORD-035973,CUST-02991,PROD-039,2026-06-11,1,0.0,5160.22
ORD-035974,CUST-07354,PROD-006,2026-06-08,1,0.0,1999.0
ORD-035975,CUST-09379,PROD-038,2026-06-06,1,0.1,927.85
ORD-035976,CUST-07190,PROD-012,2026-05-15,1,0.05,604.73
ORD-035977,CUST-03231,PROD-022,2026-08-19,1,0.0,3278.45
